url,thumb,fb_shares,comments,ts
/news/is-the-quik-pro-being-pushed-by-the-commonwealth-games/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Filipe-Sloane-.jpg,0,18,1525230290.8025742
/news/kelly-slater-on-his-no-show/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Simon-muirhead-kelly-.jpg,458,13,1525230290.8025742
/news/a-john-florence-foot-slice-and-possible-kelly-no-show/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-6998.jpg,686,24,1525230290.8025742
/news/what-would-a-wsl-air-tour-look-like/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-08-at-9.57.45-PM.png,263,20,1525230290.8025742
/news/the-wsls-take-on-the-academy-awards-surf/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-john-john-WSL.jpg,473,20,1525230290.8025742
/news/introducing-julian-wilsons-genetically-blessed-family-addition/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-08-at-5.50.20-pm.png,683,0,1525230290.8025742
/news/saying-goodbye-to-the-first-surfer-to-turn-a-board/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-history-shaping.jpg,166,2,1525230296.032058
/news/stab-and-quiksilver-are-giving-away-the-valiant-mikey-wright/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Valiant-images.png,471,34,1525230296.032058
/news/in-2018-waves-will-be-ridden-in-malls-airports-and-occasionally-in-the-ocean/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-city-wave.jpg,164,21,1525230296.032058
/news/remembering-a-mavericks-pioneer-and-santa-cruz-enforcer-the-life-and-tales-of-vince-collier/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-06-at-11.44.23-am.png,140,11,1525230296.032058
/news/superstorm-riley-day-2-the-unpleasant-side-of-surf-binging/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-04-at-11.47.00-PM.png,498,14,1525230296.032058
/news/superstorm-riley-day-1-namibia-comes-to-new-jersey/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-04-at-12.52.05-AM.png,797,14,1525230296.032058
/news/surf-clubs-in-california-are-real/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-7DII8943.jpg,2,10,1525230296.032058
/news/super-storm-riley-day-0-the-things-we-do-for-tubes/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-02-at-10.46.08-PM.png,164,4,1525230296.032058
/news/john-john-florence-as-told-by-john-florence/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMGL8214.jpg,277,12,1525230296.032058
/news/mick-fannings-wild-competitive-ride/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-F-MS-MISSING-TED6307-V2.jpg,1176,5,1525230296.032058
/news/its-time-mick-fanning-hangs-up-the-jersey-retirement/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-28-at-8.34.02-pm.png,4028,71,1525230301.4926841
/news/the-24th-surgerys-the-deepest-a-post-for-our-friend-lyon-herron/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-27-at-12.10.58-PM.png,243,2,1525230301.4926841
/news/10-year-old-baby-steve-roberson-whips-into-jaws/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-27-at-1.33.15-PM.png,538,50,1525230301.4926841
/news/young-surf-star-suffers-near-fatal-snowboarding-incident/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-27953590-1519689520.1968.jpg,324,9,1525230301.4926841
/news/wsl-opens-ks-wavepool-to-public-for-2018-founders-cup-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-26-at-8.54.42-AM.png,277,38,1525230301.4926841
/news/smartfin-surf-fins-fighting-climate-change/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-smartfin-.png,345,16,1525230301.4926841
/news/its-formers-first-birthday/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dane-backside-air.jpg,73,13,1525230301.4926841
/news/nuclear-waste-officially-gets-a-beachfront-residence-in-san-clemente/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-FillWyI2MDAiLCI0MDAiXQ-Lowers-Noise.jpg,1521,57,1525230301.4926841
/news/i-want-to-believe/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-0997.JPG,115,18,1525230301.4926841
/news/nazares-small-wave-tube-event-is-on-this-saturday/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-21-at-8.40.27-PM.png,159,3,1525230301.4926841
/news/exclusive-stab-interrogates-the-man-behind-australias-first-wavepool/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-wavepool-crop-.jpg,0,26,1525230306.751931
/news/kirra-horror-story-i-heard-my-spine-crunch-and-crack/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kirra-max2.jpeg,606,26,1525230306.751931
/news/blowing-the-whistle-are-cters-doping/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-9608.jpg,90,49,1525230306.751931
/news/the-best-ive-seen-kirra-in-years-gold-coast-cyclone-gita-swell/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-slotted-medina.jpeg,1961,86,1525230306.751931
/news/there-will-be-no-pipe-masters-in-2019/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-Bielmann-60501.jpg,1232,51,1525230306.751931
/news/legal-efforts-to-opening-lunada-bay-face-setbacks/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-16-at-9.31.51-AM.png,0,22,1525230306.751931
/news/the-wsl-v-hawaii-saga-continues/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Noz-going-straight-.jpg,224,64,1525230306.751931
/news/gallery-julian-wilsons-clinic-for-a-better-surfing-future/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSC-1276.jpg,99,3,1525230306.751931
/news/kelly-slater-drinks-the-billion-dollar-smoothie/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-kelly-drank.jpg,542,41,1525230306.751931
/news/kanoa-igarashi-is-japans-world-tour-and-olympic-future/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kanoa-Igarashi-0244-Tahiti17Poullenot-mm.jpg,430,36,1525230306.751931
/news/oil-gas-and-environmental-concerns-off-australias-central-coast/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-lighthouse.jpg,643,15,1525230312.417065
/news/is-womens-big-wave-surfing-stuck-in-the-1960s/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Paige-Alms-WSL.jpg,87,32,1525230312.417065
/news/lucas-chumbo-chianca-wins-wsl-big-medium-wave-challenge-at-nazare/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-2018-02-10-Nazare-Contest-day-1-22.jpg,204,11,1525230312.417065
/news/celebrating-pierre-agnes/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-10-at-10.59.41-AM.png,1,2,1525230312.417065
/news/nazare-challenge-is-on/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-bruno-aleixo.jpg,0,12,1525230312.417065
/news/dusty-paynes-heartfelt-and-altruistic-instagram-message/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-08-at-1.27.17-PM.png,362,12,1525230312.417065
/news/the-true-and-terrible-death-of-junny-rios-martinez/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-main2.jpg,1,0,1525230312.417065
/news/no-hawaii-say-it-aint-so/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-g-ellis-gog-cabins-5.jpg,158,39,1525230312.417065
/news/the-wsl-and-hawaii-bid-aloha-or-the-unfortunate-misadventures-of-sophie-goldschmidt/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-f7b7a1e711fc90095a149dd40c7fea20.jpg,1987,148,1525230312.417065
/news/the-most-dangerous-big-wave-event-of-2017-is-back/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Damien-Hobgood-USA-8614-Nazare16Masurel.jpg,188,6,1525230312.417065
/news/richie-porta-is-replaced-as-wsl-head-judge/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-06-at-11.34.46-PM.png,223,39,1525230317.689653
/news/julian-wilson-wants-to-lift-the-surf-standard-of-the-australian-youth/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Julian-Wilson-MillerR-Hawaii17-1086.JPG,192,8,1525230317.689653
/news/a-missed-deadline-may-result-in-the-wsl-pulling-out-of-hawaii/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-IEL8122.jpg,850,67,1525230317.689653
/news/is-the-hawaiian-leg-of-the-world-tour-under-threat/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JJF-Pipe-sanction.jpg,327,47,1525230317.689653
/news/joshua-moniz-just-swiped-the-volcom-pipe-pro-from-jamie-obriens-grasp/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Carey-Hawaii5047-1.jpg,354,28,1525230317.689653
/news/watch-the-other-guys-finals-day-coverage-of-the-volcom-pipe-pro/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-04-at-13.13.28-PM.png,0,1,1525230317.689653
/news/connor-and-parker-are-paying-it-forward/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Connor-fundraiser.jpg,88,3,1525230317.689653
/news/the-other-guys-volcom-pipe-pro-discourse-day-four/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-03-at-11.49.00-AM.png,0,2,1525230317.689653
/news/african-streets-african-dreams-gudauskas-boards/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-board-charity-.JPG,0,19,1525230317.689653
/news/now-presenting-stab-premium-features/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Stab0033Ewing.jpg,61,64,1525230317.689653
/news/watch-the-other-guys-volcom-pipe-pro-day-three-musings/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-02-at-12.13.59-PM.png,0,0,1525230322.949524
/news/watch-the-other-guys-volcom-pipe-pro-day-two-musings/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-02-01-at-11.39.47-AM.png,0,1,1525230322.949524
/news/its-still-finite-resources-man/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-everyonelemoore1200-1200x696.jpg,37,8,1525230322.949524
/news/search-called-off-for-quiksilver-ceo/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-30-at-1.49.54-PM.png,653,12,1525230322.949524
/news/french-officials-call-off-search-and-rescue-mission-for-missing-quiksilver-ceo/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-30-at-1.50.04-PM.png,814,6,1525230322.949524
/news/watch-the-other-guys-volcom-pipe-pro-day-one/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-30-at-10.43.23-AM.png,15,2,1525230322.949524
/news/pierre-agnes-is-lost-at-sea/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-mascaretiii-1.jpg,1475,15,1525230322.949524
/news/quiksilver-ceo-pierre-agnes-missing-after-his-boat-washes-on-shore/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-30-at-5.34.41-AM.png,610,6,1525230322.949524
/news/julian-wilson-snapper-injury/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Jules-Injured.jpg,372,28,1525230322.949524
/news/hawaiis-hawaiian-problem/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-cu-haleakala-8-1-17-b.jpg,203,28,1525230322.949524
/news/an-update-on-the-bells-beach-development-saga/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Bells-lineup.jpg,214,21,1525230328.7290392
/news/kelly-joins-the-vegan-surf-contingent/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kelly-Goes-Vegan.jpg,1145,191,1525230328.7290392
/news/letter-from-the-editor-let-me-die-without-u-nagging-at-me/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-2805.JPG,140,11,1525230328.7290392
/news/rorys-rumblings-what-the-facebookwsl-partnership-really-means/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-zucky.jpg,346,54,1525230328.7290392
/news/the-internet-reacts-to-the-wsls-facebook-deal/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-24-at-2.31.53-PM.png,211,49,1525230328.7290392
/news/facebook-owns-the-exclusive-rights-to-wsls-live-events/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-225852f4-cee1-4911-9992-be0e78a3cad6.jpg,979,49,1525230328.7290392
/news/dylan-goodale-unearthed-crazy-letter-from-duke-kahanamoku/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-23-at-11.01.17-AM.png,212,17,1525230328.7290392
/news/dogs-are-now-towing-into-outer-reefs/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-23-at-2.43.35-PM.png,555,54,1525230328.7290392
/news/boat-slams-and-mayhem-at-mavericks/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-26840961-10156161823748866-9011276115970129315-o.jpeg,581,15,1525230328.7290392
/news/nobombsplease/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-9207.JPG,89,23,1525230328.7290392
/news/california-wants-to-put-a-ring-on-it/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-usa-california-surfing.jpg,95,31,1525230333.9505181
/news/cloudbreaks-and-trestles-return-premium-pay-per-view-and-where-the-wsls-heading-in-2019/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-17-at-12.29.18-PM.png,729,129,1525230333.9505181
/news/da-hui-backdoor-shootout-finals-day/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IEL3691.jpg,460,64,1525230333.9505181
/news/the-da-hui-backdoor-shootout-presented-by-weedmaps-is-on/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-2018-wm-hawaii1252-Hawaii.jpg,148,9,1525230333.9505181
/news/listen-there/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ballistic-missile-threat-warning-in-hawaii-a-false-alarm.jpg,106,9,1525230333.9505181
/news/albee-layer-on-everything-wrong-with-jaws-right-now/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-15-at-1.34.26-PM.png,440,33,1525230333.9505181
/news/the-safety-situation-at-jaws-is-absolutely-unacceptable/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-15-at-10.21.05-AM.png,464,8,1525230333.9505181
/news/when-the-biggest-swell-of-the-year-hits-the-north-shore/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Nate2.jpg,526,10,1525230333.9505181
/news/rorys-rumblings-is-this-it/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Operation-Crossroads-Baker-Edit.jpg,102,77,1525230333.9505181
/news/ballistic-missile-threat-inbound-to-hawaii/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-13-at-10.43.19-AM.png,163,31,1525230333.9505181
/news/swell-of-the-season-set-to-hit-hawaii-and-us-west-coast/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-0051a1a9299284374234925a149d27aa.jpg,295,8,1525230339.161655
/news/mick-fanning-loves-animalss/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-12-at-10.53.04-AM.png,236,11,1525230339.161655
/news/the-kering-group-is-looking-to-set-volcom-free/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-Volcom-Bali-201704674.jpg,174,17,1525230339.161655
/news/today-was-about-as-big-and-flawless-as-pipeline-comes/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-2018-wm-hawaii1123-Hawaii.jpg,674,30,1525230339.161655
/news/one-of-tasmanias-best-beachies-is-under-threat-from-proposed-salmon-farm/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Martha-032108-96.jpg,223,12,1525230339.161655
/news/good-feels-at-the-weedmaps-pipe-house/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-6A6A2390.jpg,212,32,1525230339.161655
/news/question-is-it-time-surfers-start-wearing-protective-gear/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-09-at-5.41.03-PM.png,401,43,1525230339.161655
/news/dusty-payne-broken-jaw-and-fractured-skull/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-09-at-2.31.43-PM.png,1227,38,1525230339.161655
/news/romance-kolohe-andino-and-maddie-aldrich-wedding/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-A05791-026A.jpeg,965,0,1525230339.161655
/news/dusty-payne-was-just-sent-to-the-hospital-via-backdoor/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-FillWyI2MDAiLCI0MDAiXQ-Dusty-Payne-2-point-oh-def.jpg,276,13,1525230339.161655
/news/brazil-is-officially-the-worlds-best-surfing-nation/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Gabriel-medina-teahupoo.jpg,1750,96,1525230344.397505
/news/the-burleigh-single-fin-festival-beers-boobs-and-bummer-waves-harrison-roach/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Burleigh-jesse-little-Taj.jpg,0,24,1525230344.397505
/news/how-much-does-it-cost-to-qualify-ct/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-07-at-12.09.06-PM.png,20,29,1525230344.397505
/news/surprise-matt-banting-is-back/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-matt-Banking.jpg,1,14,1525230344.397505
/news/the-surf-biz-is-nothing-if-not-interesting/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-61R8830.jpg,1,52,1525230344.397505
/news/jake-paterson-i-wish-john-had-a-bit-of-andy-in-him/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-John-Dropin-MARTXEL-TXINTXURRETA.JPG,0,40,1525230344.397505
/news/letter-from-the-editor-confined-revelations/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-2017-12-25-Ashton-1.jpg,0,41,1525230344.397505
/news/watch-john-john-florence-do-a-backflip-on-a-snowboard/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-01-04-at-11.50.37-AM.png,0,9,1525230344.397505
/news/rorys-rumblings-will-virtual-reality-kill-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screenshot-2015-10-12-08.48.46.png,0,23,1525230344.397505
/news/secret-african-wave-nikes-bitcoin-world-champ-and-the-ol-pro-surfer-bait-and-switch/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Best-adds.jpg,0,14,1525230344.397505
/news/the-10-most-read-stories-of-2017/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-imo-04.jpg,0,27,1525230349.987628
/news/ian-walsh-and-the-biggest-tube-ever-ridden-in-competition/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-25-at-5.31.13-PM.png,0,1,1525230349.987628
/news/rorys-rumblings-happy-chronica-you-filthy-animals/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-weedsnowfl-1764446458-81-lg.jpg,0,30,1525230349.987628
/news/kelly-slater-robbed-by-the-wsl/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-20-at-5.25.04-PM.png,0,168,1525230349.987628
/news/long-live-the-encyclopedia-of-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-EOS-SOS-FB.jpg,0,4,1525230349.987628
/news/18-out-of-40-olympic-2020-slots-reserved-for-wsl-ct-surfers/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-20-at-10.46.59-AM.png,0,10,1525230349.987628
/news/exclusive-tuesday-morning-with-kelly-slater/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-kelly-header.jpg,0,128,1525230349.987628
/news/yesterday-at-the-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-19-at-1.16.54-PM.png,0,47,1525230349.987628
/news/pat-gudauskas-qualifies-for-the-ct/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-ScaleWidthWyIxMjAwIl0-PatHeader.jpg,0,30,1525230349.987628
/news/as-if-norway-wasnt-far-enough/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-2017-10-23-KOLLTVEIT-00588.JPG,0,18,1525230349.987628
/news/jeremy-flores-just-won-the-pipe-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-18-at-6.06.00-PM.png,0,94,1525230355.210876
/news/whos-going-to-get-the-two-wsl-wildcards-for-2018/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-slater-k4336tahiti15cestari-n.jpg,0,36,1525230355.210876
/news/john-john-florence-just-secured-the-world-title/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-jjf.jpg,0,118,1525230355.210876
/news/a-lot-happened-at-pipeline-masters-today/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Gabriel-Medina-Claims.png,0,132,1525230355.210876
/news/did-mick-fanning-just-surf-his-last-pipe-masters-heat/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-17-at-2.08.41-PM.png,0,39,1525230355.210876
/news/carissa-moore-just-wed-her-high-school-sweetheart/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-18-at-12.48.03-pm.png,0,0,1525230355.210876
/news/gallery-surfcassette-2-is-big-big-business/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-0940.jpg,0,13,1525230355.210876
/news/day-2-analysis-of-the-billabong-rio-masters/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-16-at-11.26.55-AM.png,0,36,1525230355.210876
/news/the-world-title-will-be-decided-at-truly-abysmal-pipeline/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2017-12-15-at-11.13.45-AM.png,0,33,1525230355.210876
